0	0	5375.410401
1	1	7056.512244
2	2	6025.316966
3	3	5138.922698
4	4	6862.079122
5	5	7508.296709
6	6	5574.082467
7	7	7420.631706
8	8	5779.974800
9	9	6395.794879
10	10	6743.152018
11	11	8236.416020
12	12	7050.999453
13	13	9998.220040
14	14	5981.835439
15	91	9829.999490
16	16	5611.454122
17	17	6667.384132
18	18	6472.309263
19	19	7562.797219
20	20	6585.787565
21	21	8671.606016
22	22	7933.477098
23	23	6122.663138
24	24	6190.701006
25	25	7838.224182
26	26	6832.370951
27	27	6636.899901
28	28	8736.785659
29	29	7943.693036
30	30	5873.413043
31	31	7752.639330
32	32	5593.719776
33	33	7991.783396
34	34	6481.113810
35	35	6433.900547
36	211	8751.515907
37	37	6726.258250
38	38	5642.281539
39	39	6402.272998
40	40	5224.035474
41	41	7337.415727
42	42	6537.321958
43	43	8708.691688
44	44	4809.604581
45	45	8083.426061
46	46	6060.732818
47	47	4346.950190
48	48	8253.341305
49	49	6696.317056
50	50	10086.122446
51	51	6860.076738
52	52	6273.892676
53	53	6510.492519
54	54	6227.209251
55	55	8251.401648
56	56	6268.434908
57	57	7617.347029
58	58	7302.106286
59	59	5868.685750
60	60	6671.688498
61	61	7365.071335
62	62	7034.860035
63	63	7444.076089
64	64	7902.871601
65	65	7257.568272
66	66	6515.292233
67	67	7205.333390
68	68	5800.227670
69	69	6582.966552
70	70	8326.007650
71	71	7609.812171
72	72	5498.012230
73	73	7343.094743
74	74	7446.982837
75	75	9900.142841
76	76	6258.071524
77	77	7222.971189
78	78	8572.364942
79	79	8438.783203
80	80	6625.977657
81	81	5229.151919
82	82	5069.094724
83	83	6928.184685
84	84	5706.741355
85	85	5029.751510
86	86	7371.203111
87	87	5219.153566
88	88	4683.499854
89	89	9098.069810
90	90	7977.184542
91	91	5669.188100
92	92	7462.535689
93	93	7943.145934
94	94	7096.675794
95	95	7786.340243
96	96	8003.127625
97	97	5766.874831
98	98	7346.340981
99	99	5830.523224
100	100	7069.660060
101	101	6555.782661
102	102	7281.575147
103	103	6557.145579
104	104	6240.056617
105	105	7352.521685
106	106	6571.269845
107	107	5546.615164
108	108	5509.391841
109	109	6596.386094
110	110	6202.014458
111	111	7590.481281
112	112	7332.891519
113	113	6767.140079
114	114	5414.951336
115	115	6096.539543
116	116	8748.445419
117	117	8909.993958
118	118	7399.132056
119	119	6075.632078
120	120	8091.473383
121	121	5452.559489
122	122	6702.808067
123	123	6259.828461
124	124	7578.013755
125	125	6732.973662
126	126	6630.385208
127	127	6032.077798
128	128	5463.322902
129	129	5977.552904
130	130	8589.469605
131	131	7278.849593
132	132	8508.763546
133	133	7809.070111
134	134	6720.724177
135	135	6837.748062
136	136	7441.375765
137	137	8341.219732
138	138	6683.523201
139	139	9342.313965
140	140	6609.164537
141	141	7021.092387
142	142	7101.510899
143	143	6202.433655
144	144	8214.829021
145	145	6442.619520
146	146	7659.554402
147	147	7480.768071
148	148	6596.474624
149	149	8156.854542
150	150	6263.429732
151	151	7856.848830
152	152	6520.800918
153	153	6705.717601
154	154	7345.518665
155	155	7441.107219
156	156	6454.670745
157	157	6963.433512
158	158	8837.543643
159	159	7828.110012
160	160	9048.496640
161	161	7652.276930
162	162	7037.453413
163	163	5067.356333
164	164	8569.039223
165	165	5638.253716
166	166	6946.292416
167	167	6708.325311
168	168	6799.919511
169	169	6149.432888
170	170	7004.095746
171	171	6998.711604
172	172	7910.352832
173	173	6665.494316
174	174	8276.819525
175	175	7446.099362
176	176	6387.694749
177	177	7699.742353
178	178	4910.442544
179	179	8863.903450
180	180	7586.113212
181	181	5235.925844
182	182	5148.215808
183	183	6649.045603
184	184	5052.527907
185	185	9213.643309
186	186	8719.323239
187	187	9355.100785
188	188	6921.762178
189	189	6038.192564
190	190	8060.602894
191	191	7679.897234
192	192	7897.352957
193	193	5524.297175
194	194	8517.606416
195	195	7955.386496
196	196	8013.887977
197	197	7689.184936
198	198	8245.964594
199	199	8693.861731
200	200	7292.816852
201	201	5308.852670
202	202	6050.757795
203	203	6217.981649
204	204	9394.350019
205	205	5892.330679
206	206	8699.909309
207	207	6012.107452
208	208	5956.226552
209	23	8854.698765
210	210	6647.230862
211	211	6190.875871
212	212	6492.626568
213	213	6425.052615
214	214	8684.862897
215	215	7610.689660
216	216	9054.956067
217	217	4571.915506
218	218	6058.260684
219	219	8941.052721
220	220	8552.040231
221	221	5235.082526
222	222	7722.646409
223	223	5490.344051
224	224	7173.849455
225	225	9250.145128
226	226	6366.296588
227	227	7155.502427
228	228	7231.288694
229	229	6431.055070
230	230	7348.517079
231	231	5966.812760
232	232	7967.311679
233	233	7399.020692
234	234	5423.093066
235	235	6002.171674
236	236	7901.302210
237	237	7511.728416
238	238	5460.612047
239	239	8737.145955
240	240	7430.674024
241	241	9815.931902
242	242	9275.027786
243	243	6497.694081
244	244	5641.920037
245	245	5912.383583
246	246	4855.175469
247	247	5623.094913
248	248	7710.624560
249	249	7868.351018
250	250	7861.903353
251	251	9674.118280
252	252	6868.237274
253	253	5863.450760
254	254	9247.475177
255	255	6601.535625
256	256	9062.319286
257	257	9881.429959
258	258	8794.436628
259	259	8114.670939
260	260	9527.074786
261	261	8989.277202
262	262	5272.250139
263	263	8691.442692
264	264	10473.969340
265	265	9325.553494
266	266	8567.834354
267	267	7867.200284
268	268	7375.960668
269	269	7825.850952
270	270	6988.719204
271	271	5679.976402
272	272	5368.785727
273	273	7914.058482
274	274	8918.726718
275	275	7235.336009
276	276	8687.406717
277	277	6823.944671
278	278	7460.066821
279	279	6190.712183
280	280	7938.608539
281	281	10210.066513
282	282	7545.675917
283	283	5616.794691
284	284	8250.677943
285	285	9006.748021
286	286	6692.202726
287	287	6441.122252
288	288	4625.413588
289	289	8199.253982
290	290	6995.909810
291	291	6456.328411
292	292	7937.669814
293	293	6355.207433
294	294	6437.102631
295	295	7254.216345
296	296	6141.704997
297	297	5741.664529
298	298	6872.504863
299	299	5403.144239
300	300	9998.453746
301	301	6990.428258
302	302	10125.383433
303	303	8323.951944
304	304	7153.631363
305	305	5034.147043
306	306	6194.352106
307	307	6692.427718
308	308	5335.589402
309	309	6790.153814
310	310	6533.954329
311	311	6526.139978
312	312	5381.717842
313	313	7167.810963
314	314	6553.043946
315	315	6521.588654
316	316	7889.927256
317	317	7224.741229
318	318	7857.982836
319	319	6747.056971
320	320	5243.951443
321	321	6645.502318
322	322	10356.676827
323	323	7700.471976
324	324	6386.878681
325	325	5155.534411
326	326	6850.313303
327	327	7370.872846
328	328	10467.757194
329	329	6917.508325
330	330	8526.630976
331	331	8890.170029
332	332	8847.685045
333	333	9022.353229
334	334	7135.451724
335	335	6194.123373
336	336	5784.649832
337	337	6898.507429
338	338	6367.278764
339	339	6726.095865
340	340	7047.981574
341	341	9121.856025
342	342	6457.726806
343	343	7741.422584
344	344	5946.837862
345	345	7905.250504
346	91	9816.224239
347	347	8044.043096
348	348	8529.963245
349	349	4739.618811
350	350	6442.665137
351	351	6515.159480
352	352	7750.837640
353	353	9134.418420
354	354	6303.189874
355	355	9187.707034
356	356	6191.057445
357	357	6395.736115
358	358	5294.963026
359	359	7076.566473
360	360	5148.665246
361	361	6209.785067
362	362	3294.436021
363	363	8549.001790
364	364	9469.500050
365	365	6636.138004
366	366	7171.905134
367	367	7182.142389
368	368	5949.217321
369	369	8482.642906
370	370	8353.855314
371	371	6389.955922
372	372	8233.186635
373	373	5238.555371
374	374	7639.813092
375	339	9903.264975
376	376	6330.868220
377	377	5401.566826
378	378	6191.525178
379	379	6047.910201
380	380	7419.089741
381	381	6054.301431
382	382	7099.065617
383	383	6166.893669
384	384	7681.462651
385	385	7037.343982
386	386	9497.819404
387	387	7975.578791
388	388	8461.411329
389	389	4729.172606
390	390	8031.886289
391	391	4946.740842
392	392	7455.105408
393	393	7079.096787
394	394	5826.009091
395	395	7758.611272
396	399	11529.259336
397	397	6270.404749
398	398	6963.909832
399	399	5342.880111
400	400	7133.721962
401	401	6470.381301
402	402	9068.734412
403	403	8856.318548
404	404	7795.847395
405	405	6645.375319
406	406	10183.383607
407	407	6382.298339
408	408	7927.681596
409	409	6711.180933
410	410	8267.315413
411	411	7357.176840
412	412	7832.548123
413	413	7111.041826
414	414	6853.202941
415	415	7836.982143
416	416	6925.673295
417	417	8664.252022
418	418	8143.288534
419	419	8615.220231
420	420	6922.850735
421	421	7316.829458
422	422	6239.278053
423	423	6858.923182
424	424	8543.830831
425	425	6734.443298
426	426	7354.390361
427	427	7010.508300
428	428	5531.222682
429	429	7035.545429
430	430	8387.841134
431	431	6814.947695
432	432	8335.571129
433	433	7548.898162
434	68	8469.056809
435	435	6370.587473
436	436	5692.669180
437	437	7514.409551
438	438	7125.393810
439	439	5781.542508
440	440	4305.745316
441	441	4870.042327
442	442	5399.566789
443	443	10175.670626
444	444	5852.483352
445	445	5659.493165
446	446	6953.589725
447	447	5616.449127
448	448	7475.304428
449	449	5834.510383
450	450	4778.725997
451	451	6931.569869
452	452	8562.377888
453	453	7006.095707
454	454	7780.239993
455	455	4996.105443
456	456	5146.919776
457	457	6110.135346
458	458	5202.921163
459	459	7014.773708
460	460	8253.837418
461	461	6646.190889
462	462	7279.351469
463	463	7337.558414
464	464	8139.375439
465	465	6825.748668
466	466	6185.622557
467	467	5851.612902
468	468	5383.776406
469	469	7211.462194
470	470	6410.588518
471	471	4885.178318
472	472	7977.810786
473	473	10148.268970
474	474	6753.648407
475	475	5899.915767
476	476	6835.842378
477	477	6358.606315
478	478	5851.354359
479	479	5891.566447
480	480	8852.280892
481	481	5328.721112
482	482	5431.979767
483	483	7817.471107
484	484	7893.346582
485	485	7460.853579
486	486	7339.062553
487	487	9331.840997
488	488	6290.618624
489	489	7565.153498
490	490	6172.868841
491	491	8792.139796
492	492	6416.834520
493	493	6923.516391
494	494	6567.679746
495	495	9721.278277
496	496	7534.804162
497	497	5911.972642
498	498	7348.173717
499	244	11688.938222
500	278	11341.863797
501	210	9765.598921
502	311	10653.109318
503	445	11672.211370
504	325	10603.305937
505	428	10254.549527
506	271	9068.831372
507	211	8488.770877
508	436	9098.325039
509	112	9397.319580
510	88	8179.646528
511	467	9759.748264
512	428	9678.124999
513	82	9314.848719
514	42	9279.012932
515	425	9940.116713
516	52	10362.662204
517	84	9106.789961
518	426	9889.869012
519	9	9949.258702
520	0	9443.644616
521	314	9365.168295
522	84	8682.624585
523	385	11529.583683
524	379	8769.416604
525	181	9607.801026
526	379	9160.281148
527	458	8761.164594
528	445	9259.413012
529	283	8013.636597
530	135	8847.416023
531	126	10238.428413
532	442	8610.458038
533	255	10559.397038
534	471	12259.426312
535	358	9348.685614
536	37	11030.441303
537	445	9688.240640
538	382	10574.114416
539	283	8181.383757
540	35	11026.218797
541	466	9022.256744
542	325	10346.633678
543	367	11827.079819
544	243	10656.882360
545	445	11248.411135
546	1	9302.422567
547	108	9959.946580
548	68	8580.827196
549	458	7491.186199
550	442	8389.076849
551	314	9238.910896
552	244	10239.623216
553	83	9962.288462
554	231	10141.931463
555	458	8777.960692
556	416	9232.045488
557	142	10703.430634
558	271	9530.317748
559	283	8383.420146
560	231	9718.378097
561	423	11276.898804
562	88	9901.539270
563	326	11526.477147
564	213	9707.276607
565	181	10557.092498
566	188	9858.726086
567	391	9198.347886
568	436	9100.704637
569	455	9182.557158
570	371	12302.522354
571	399	9341.068771
572	455	9389.620634
573	211	7976.696344
574	305	9627.896818
575	283	10696.813354
576	127	10056.148419
577	305	11086.280218
578	108	9803.608662
579	51	10270.310019
580	458	9530.739969
581	181	8823.201193
582	262	10259.201529
583	123	10922.733351
584	85	8881.296138
585	238	9916.121406
586	314	9154.484576
587	379	8697.309373
588	283	8677.852770
589	455	8807.201474
590	231	9178.379330
591	399	10056.073917
592	283	7794.089593
593	23	9944.401226
594	91	9453.548220
595	178	10557.796758
596	362	8919.725083
597	305	10721.868225
598	338	11973.952083
599	193	9204.947933
600	210	8100.154846
601	340	11815.703355
602	442	8776.953332
603	336	9146.960911
604	271	8126.305501
605	446	8680.674177
606	243	9459.460035
607	68	8172.152221
608	455	9591.329928
609	20	8831.213186
610	127	9984.354050
611	211	9574.499758
612	85	10388.197302
613	423	9766.677723
614	399	11363.817019
615	399	9613.643945
616	385	11590.855564
617	238	10566.508726
618	467	9499.933979
619	87	10798.203320
620	88	8892.984285
621	85	8903.250589
622	391	9375.714352
623	47	11104.427162
624	30	8498.966886
625	467	9108.482188
626	270	9594.444686
627	84	8451.989492
628	123	9860.375304
629	213	11369.406700
630	391	8981.109857
631	339	8975.238065
632	445	8769.961203
633	181	10769.914289
634	455	9228.474942
635	436	9333.364612
636	108	10138.262465
637	210	8772.182628
638	87	12013.031055
639	231	9647.130913
640	87	10207.413594
641	283	8140.876524
642	458	9564.325084
643	466	9238.509498
644	246	12422.824402
645	85	9643.467553
646	448	12050.229432
647	211	8761.681930
648	342	10201.811792
649	88	9706.241875
650	415	9194.454659
651	314	8361.024596
652	324	10172.333027
653	213	9466.143227
654	301	12225.221464
655	445	9061.052873
656	467	9566.423808
657	458	8534.053840
658	30	9344.608130
659	458	8213.806283
660	445	9377.103685
661	354	9977.559458
662	439	8992.763379
663	30	9212.925975
664	135	10554.358017
665	85	10239.738134
666	51	9491.036082
667	458	9022.029896
668	211	8795.310019
669	445	9145.903096
670	181	9441.153599
671	18	10015.643475
672	425	9440.343653
673	464	11058.926382
674	442	9454.377486
675	188	9998.192946
676	181	9603.236718
677	69	9504.197721
678	235	10150.557898
679	0	10075.914671
680	34	9837.515107
681	379	8892.363770
682	30	10045.083146
683	436	11168.742070
684	123	10266.680483
685	88	9916.683687
686	8	7922.066547
687	394	10030.208401
688	389	8861.822589
689	262	9673.679482
690	445	9718.958075
691	428	8820.806929
692	181	10216.859419
693	85	8429.322476
694	188	9679.226066
695	445	10110.444872
696	358	9649.335496
697	398	8947.709785
698	178	8663.358182
699	238	9985.269290
700	415	10826.177537
701	181	9633.820434
702	423	10738.056425
703	123	10253.246316
704	181	10212.427195
705	85	8641.708292
706	193	8632.600361
707	467	10057.778595
708	297	12154.341848
709	91	9759.787847
710	401	8844.065073
711	445	8435.791886
712	211	9887.907320
713	391	8226.024865
714	213	10025.345919
715	379	8186.106368
716	51	8720.125724
717	446	9387.528079
718	445	8636.535254
719	399	10971.548867
720	88	10606.707582
721	83	11338.245681
722	399	8355.779785
723	399	9679.035808
724	150	11663.327843
725	71	12590.439758
726	305	9652.288752
727	123	9261.363875
728	126	9103.947772
729	442	10171.308512
730	365	11157.604637
731	423	11525.202951
732	467	9343.512883
733	399	9148.345785
734	30	9570.275634
735	441	10448.586051
736	123	12562.170071
737	85	8060.130717
738	87	8684.634863
739	0	8802.353041
740	271	9957.104137
741	231	10187.759191
742	0	10128.736035
743	135	9181.865316
744	314	8467.625413
745	30	11903.330321
746	108	10446.545120
747	314	8445.208433
748	178	12314.651837
749	271	10572.245471
750	82	9752.952396
751	91	8347.493359
752	85	8595.116363
753	362	8809.484653
754	458	11334.452503
755	445	11386.448687
756	428	8862.828986
757	447	9862.000909
758	238	9787.600924
759	123	9789.360613
760	54	10943.871214
761	85	8346.757450
762	441	8692.743203
763	30	9569.323335
764	271	10487.655705
765	425	9860.925471
766	439	10972.344541
767	467	9850.618275
768	271	9611.144969
769	30	9317.357006
770	283	7850.757265
771	87	11315.501944
772	54	9306.566730
773	165	10180.842241
774	108	8696.680512
775	314	10112.530881
776	455	8298.121493
777	231	9605.092956
778	151	11288.971297
779	85	7979.791986
780	231	8750.494755
781	325	9798.954282
782	88	11969.997317
783	439	10969.963613
784	205	8150.385921
785	169	11420.957711
786	255	10542.220636
787	445	10958.420737
788	201	9332.257434
789	423	11923.236634
790	193	10081.295465
791	461	10304.185517
792	401	9905.600057
793	393	10549.518321
794	312	9185.784218
795	458	8388.447514
796	367	8270.522147
797	310	10665.154695
798	478	9446.428330
799	271	9279.835068
800	85	8497.093393
801	288	10994.199889
802	312	8715.797806
803	336	9552.350747
804	428	9485.291814
805	129	11247.671067
806	445	10097.421837
807	87	8623.911845
808	23	9823.551125
809	83	11102.824785
810	240	9890.628458
811	445	9794.632476
812	428	10154.308616
813	66	9838.823417
814	305	10549.213509
815	64	9150.387844
816	175	10272.897310
817	105	11510.433536
818	238	10294.418728
819	150	8966.988277
820	445	9610.993740
821	181	7709.648238
822	66	9961.418815
823	478	9950.745795
824	314	8523.519097
825	184	9880.859433
826	23	10042.964385
827	85	10454.519446
828	338	11845.029842
829	175	9427.459271
830	213	11306.474772
831	88	10291.845716
832	381	9884.255766
833	30	10258.133004
834	379	8345.369614
835	32	8888.258864
836	428	9760.399679
837	68	8914.865411
838	329	10344.525679
839	387	10807.066513
840	211	10109.021261
841	211	8793.454805
842	283	8488.636749
843	305	9523.735515
844	88	10783.472474
845	283	8572.219738
846	335	9801.678250
847	442	10265.619970
848	181	9549.733373
849	210	9786.458614
850	35	10091.753223
851	455	9106.685594
852	399	10068.823755
853	339	9693.724880
854	108	10155.093559
855	435	9484.449136
856	108	10467.849364
857	310	12137.652668
858	385	10500.241003
859	178	10786.862118
